d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,id_asenta_cpcons
85293,Campo Carlos Laugher,Ejido,Benito Juárez,Sonora,,2460
85293,Cuatro Caminos,Ranchería,Benito Juárez,Sonora,,2461
85293,Los Cipreses,Ranchería,Benito Juárez,Sonora,,2462
85293,Campo Gildardo Vega,Ejido,Benito Juárez,Sonora,,2463
85293,Calle 19,Ejido,Benito Juárez,Sonora,,2464
85293,Campo Arreola,Ranchería,Benito Juárez,Sonora,,2465
85293,Campo Ballesteros,Ejido,Benito Juárez,Sonora,,2466
85293,Campo de la Viuda,Ejido,Benito Juárez,Sonora,,2467
85293,Campo Córdova,Ejido,Benito Juárez,Sonora,,2468
85293,La Aviación,Ranchería,Benito Juárez,Sonora,,2469
85293,Campo Reyna,Ejido,Benito Juárez,Sonora,,2472
85293,Campo Castelo,Ejido,Benito Juárez,Sonora,,2473
85293,Campo Rivera,Ejido,Benito Juárez,Sonora,,2474
85293,Primero de Mayo,Ejido,Benito Juárez,Sonora,,2475
85293,Sánchez,Rancho,Benito Juárez,Sonora,,2478
85294,Jecopaco,Colonia,Benito Juárez,Sonora,,1161
85294,Campo del Gringo,Ejido,Benito Juárez,Sonora,,2479
85294,Marco Antonio Gutiérrez,Ejido,Benito Juárez,Sonora,,2482
85294,Campo Don Rufino,Ejido,Benito Juárez,Sonora,,2483
85294,Salazar,Ranchería,Benito Juárez,Sonora,,2484
85294,Esquer,Ranchería,Benito Juárez,Sonora,,2485
85294,Peñuñuri,Ejido,Benito Juárez,Sonora,,2486
85294,Campo Aída Puertas,Ejido,Benito Juárez,Sonora,,2488
85294,Idalia Mejía,Ranchería,Benito Juárez,Sonora,,2490
85294,Marco Mejía,Ranchería,Benito Juárez,Sonora,,2491
85294,Joaquín Preciado,Ejido,Benito Juárez,Sonora,,2493
85294,Bachoco,Granja,Benito Juárez,Sonora,,2495
85295,Agua Blanca,Colonia,Benito Juárez,Sonora,,1169
85295,Bachoco,Ranchería,Benito Juárez,Sonora,,2489
85295,Fernando Navarro,Ejido,Benito Juárez,Sonora,,2494
85295,Malbaso,Ranchería,Benito Juárez,Sonora,,2496
85295,Campo de Pedro Dueñas,Ejido,Benito Juárez,Sonora,,2498
85295,Raúl Gutiérrez,Ranchería,Benito Juárez,Sonora,,2499
85295,Chávez,Ranchería,Benito Juárez,Sonora,,2500
85295,15 de Mayo,Ejido,Benito Juárez,Sonora,,2501
85295,Fito,Ranchería,Benito Juárez,Sonora,,2502
85295,Campo Miranda,Ejido,Benito Juárez,Sonora,,2505
85295,Predio de la Familia Siqueiros,Ejido,Benito Juárez,Sonora,,2506
85295,Chema Pérez,Ranchería,Benito Juárez,Sonora,,2507
85295,Campo de Rubén Dorame,Ejido,Benito Juárez,Sonora,,2509
85295,Campo Gil,Ejido,Benito Juárez,Sonora,,2511
85295,Bachoco,Granja,Benito Juárez,Sonora,,2514
85295,Campo de Anselmo Cubedo,Ejido,Benito Juárez,Sonora,,2515
85295,Almacén Bonfil,Ejido,Benito Juárez,Sonora,,2516
85296,Batevito (Colonia Irrigación),Ejido,Benito Juárez,Sonora,,1170
85296,Costa Rica (Mayojusali),Rancho,Benito Juárez,Sonora,,1171
85296,San Salvador Barneche,Ranchería,Benito Juárez,Sonora,,1174
85296,Miguel Hidalgo (El Moño),Ranchería,Benito Juárez,Sonora,,2471
85296,Lora,Ranchería,Benito Juárez,Sonora,,2504
85296,Campo de Jesús Saldívar,Ejido,Benito Juárez,Sonora,,2518
85296,Campo Gutiérrez,Ejido,Benito Juárez,Sonora,,2532
85296,Santa María (Costa Rica),Ranchería,Benito Juárez,Sonora,,2533
85296,Niños Héroes,Ranchería,Benito Juárez,Sonora,,2534
85296,Vargas,Ranchería,Benito Juárez,Sonora,,2535
85296,Alfonso Souque,Ranchería,Benito Juárez,Sonora,,2536
85296,Costa Rica (Mayojusali),Ejido,Benito Juárez,Sonora,,2537
85296,Aquiles Souque,Ejido,Benito Juárez,Sonora,,2538
85296,Juan Souque,Ranchería,Benito Juárez,Sonora,,2539
85296,Costa Rica (El Quirino),Ranchería,Benito Juárez,Sonora,,2540
85296,Campo Parada (Costa Rica),Ejido,Benito Juárez,Sonora,,2541
85296,El Chaleco (Miguel Hidalgo),Ranchería,Benito Juárez,Sonora,,2542
85296,Ramiro Almada,Ranchería,Benito Juárez,Sonora,,2543
85296,Fernando Gándara,Ranchería,Benito Juárez,Sonora,,2548
85297,Paredoncito,Colonia,Benito Juárez,Sonora,,1173
85297,El Tobarito,Ranchería,Benito Juárez,Sonora,,1178
85297,Chinotagueca la Loma,Ranchería,Benito Juárez,Sonora,,2517
85297,Rosarito,Ranchería,Benito Juárez,Sonora,,2519
85297,Campo de Antonio Fuerte,Ejido,Benito Juárez,Sonora,,2522
85297,Corea,Ranchería,Benito Juárez,Sonora,,2523
85297,Joselito,Ranchería,Benito Juárez,Sonora,,2524
85297,Campo de Alfonso Hermosillo,Ejido,Benito Juárez,Sonora,,2525
85297,Campo Liborio Rodríguez,Ejido,Benito Juárez,Sonora,,2527
85297,Vicente Suárez,Colonia,Benito Juárez,Sonora,,2528
85297,Campo de Jesús Gutiérrez,Ejido,Benito Juárez,Sonora,,2529
85297,La Azteca,Colonia,Benito Juárez,Sonora,,2531
85297,Benito Escalante,Ranchería,Benito Juárez,Sonora,,2544
85297,Aceitunitas (Sube y Baja),Colonia,Benito Juárez,Sonora,,2545
85297,Los Primeros de Costa Rica,Ejido,Benito Juárez,Sonora,,2547
85297,Alfredo V Bonfil,Ejido,Benito Juárez,Sonora,,3333
85298,Paredón Colorado (Paredón Viejo),Pueblo,Benito Juárez,Sonora,,1172
85300,Empalme Centro,Colonia,Empalme,Sonora,Empalme,1190
85310,Pesqueira,Colonia,Empalme,Sonora,Empalme,1192
85310,Pitic,Colonia,Empalme,Sonora,Empalme,1193
85319,Residencial Sahuaro,Fraccionamiento,Empalme,Sonora,Empalme,53
85319,Ronaldo Camacho Durán,Colonia,Empalme,Sonora,Empalme,1194
85320,Bellavista,Colonia,Empalme,Sonora,Empalme,1195
85330,Moderna,Colonia,Empalme,Sonora,Empalme,1196
85338,La Piedrera,Ranchería,Empalme,Sonora,,24
85338,Juárez,Colonia,Empalme,Sonora,Empalme,1197
85339,Moderna Norte,Colonia,Empalme,Sonora,Empalme,1198
85340,Luis Donaldo Colosio (Gobernación),Colonia,Empalme,Sonora,Empalme,1
85340,Parque Industrial Bella Vista,Zona industrial,Empalme,Sonora,Empalme,48
85340,Sector Poniente Km 2,Colonia,Empalme,Sonora,Empalme,1200
85347,Ignacio Chávez,Colonia,Empalme,Sonora,Empalme,2001
85349,Sector Oriente Km 2,Colonia,Empalme,Sonora,Empalme,1201
85350,Oriente,Colonia,Empalme,Sonora,Empalme,1202
85360,Ortiz Rubio,Colonia,Empalme,Sonora,Empalme,1203
85370,Libertad,Colonia,Empalme,Sonora,Empalme,1204
85385,Los Portales,Fraccionamiento,Empalme,Sonora,Empalme,46
85385,29 de Septiembre,Colonia,Empalme,Sonora,Empalme,49
85385,Revolución,Fraccionamiento,Empalme,Sonora,Empalme,54
85385,Villa Dorada,Fraccionamiento,Empalme,Sonora,Empalme,1997
85386,Prado Bonito,Fraccionamiento,Empalme,Sonora,Empalme,47
85386,INFONAVIT Bahía del Sol,Fraccionamiento,Empalme,Sonora,Empalme,1207
85388,INFONAVIT Guadalupe,Colonia,Empalme,Sonora,Empalme,2
85388,Guadalupe,Colonia,Empalme,Sonora,Empalme,1209
85388,7 de Enero,Colonia,Empalme,Sonora,Empalme,1987
85388,Nuevo Empalme,Colonia,Empalme,Sonora,Empalme,1996
85389,Abelardo Galáz Aizpuro,Ranchería,Empalme,Sonora,,6
85389,Agemar,Zona industrial,Empalme,Sonora,,51
85389,Parque Industrial,Zona industrial,Empalme,Sonora,Empalme,1210
85390,Jordán,Colonia,Empalme,Sonora,Empalme,1211
85397,Sahuaral,Colonia,Empalme,Sonora,Empalme,1212
85398,Jacarandas,Colonia,Empalme,Sonora,Empalme,1213
85398,Palmares,Fraccionamiento,Empalme,Sonora,Empalme,1998
85398,Lindavista,Colonia,Empalme,Sonora,Empalme,2000
85399,Ladrillera,Colonia,Empalme,Sonora,Empalme,1214
85400,Heroica Guaymas Centro,Colonia,Guaymas,Sonora,Heroica Guaymas,1215
85405,La Cantera,Colonia,Guaymas,Sonora,Heroica Guaymas,1217
85406,San José,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,570
85406,Yucatán,Colonia,Guaymas,Sonora,Heroica Guaymas,1218
85409,Aeropuerto Internacional de Guaymas,Aeropuerto,Guaymas,Sonora,Heroica Guaymas,1219
85410,Adolfo de la Huerta,Colonia,Guaymas,Sonora,Heroica Guaymas,1220
85410,Guarida del Tigre,Colonia,Guaymas,Sonora,Heroica Guaymas,1221
85410,Colinas de Fátima,Colonia,Guaymas,Sonora,Heroica Guaymas,2982
85410,El Rinconcito,Colonia,Guaymas,Sonora,Heroica Guaymas,3100
85420,Campo de Tiro,Colonia,Guaymas,Sonora,Heroica Guaymas,439
85420,Burócrata,Colonia,Guaymas,Sonora,Heroica Guaymas,1223
85420,La Aurora,Colonia,Guaymas,Sonora,Heroica Guaymas,1224
85420,Loma Linda,Colonia,Guaymas,Sonora,Heroica Guaymas,1225
85420,Ampliación Burócrata,Colonia,Guaymas,Sonora,Heroica Guaymas,1228
85420,Aeropuerto,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3106
85420,El Cielo,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3108
85423,Fuente de Piedra,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,18
85423,Las Acacias,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,19
85423,Villa Zarina,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,20
85423,Nuevo Horizonte,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,37
85423,El Mirador,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,41
85423,Versalles Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,42
85423,Las Praderas,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,500
85423,Linda Vista,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,1226
85423,San Germán,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,1511
85423,Carlos Romero Deschamps,Colonia,Guaymas,Sonora,Heroica Guaymas,1952
85423,Valle Bonito,Colonia,Guaymas,Sonora,Heroica Guaymas,2099
85423,Arrecifes Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2100
85423,Misioneros,Colonia,Guaymas,Sonora,Heroica Guaymas,2101
85423,Atardeceres,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2102
85423,El Roble,Colonia,Guaymas,Sonora,Heroica Guaymas,2103
85423,Villas del Puerto,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2733
85423,Monte Bello,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2947
85423,El Diamante,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2988
85423,Valle del Mar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3325
85424,San Germán,Colonia,Guaymas,Sonora,,1288
85424,Luis Donaldo Colosio,Colonia,Guaymas,Sonora,Heroica Guaymas,1510
85424,Vista Dorada,Colonia,Guaymas,Sonora,Heroica Guaymas,2104
85424,Juan Francisco Patrón Marquez,Colonia,Guaymas,Sonora,Heroica Guaymas,2105
85424,Privada los Vergeles,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2730
85424,Cerrada Las Torres,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2731
85424,Los Prados,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2989
85425,San Jeronimo,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,1
85425,San Germán Sector Ocotillo 2,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2
85425,Guaymas Norte,Colonia,Guaymas,Sonora,Heroica Guaymas,2704
85425,San Germán Sector Ocotillo,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2990
85425,El Pedregal,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2992
85425,Los Lagos,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2993
85426,San Marino,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,7
85426,San Sebastián,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,28
85426,Pradera Dorada,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,32
85426,Colinas del Sol,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,43
85426,Perla Marina,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3317
85426,La Cholla,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3374
85427,Las Delicias,Colonia,Guaymas,Sonora,Heroica Guaymas,1227
85430,Golondrinas,Colonia,Guaymas,Sonora,Heroica Guaymas,1229
85430,Punta Arena,Colonia,Guaymas,Sonora,Heroica Guaymas,1230
85430,Punta de Lastre,Colonia,Guaymas,Sonora,Heroica Guaymas,1231
85430,Termoeléctrica,Colonia,Guaymas,Sonora,Heroica Guaymas,1232
85430,Monte Lolita,Colonia,Guaymas,Sonora,Heroica Guaymas,1512
85430,Las Batuecas,Colonia,Guaymas,Sonora,Heroica Guaymas,2208
85440,Cerro Gandareño,Colonia,Guaymas,Sonora,Heroica Guaymas,454
85440,Las Américas,Colonia,Guaymas,Sonora,Heroica Guaymas,489
85440,Las Juntas,Colonia,Guaymas,Sonora,Heroica Guaymas,496
85440,Las Plazas,Colonia,Guaymas,Sonora,Heroica Guaymas,499
85440,Sonora,Colonia,Guaymas,Sonora,Heroica Guaymas,579
85440,29 de Noviembre,Colonia,Guaymas,Sonora,Heroica Guaymas,587
85440,FOVISSSTE,Unidad habitacional,Guaymas,Sonora,Heroica Guaymas,1233
85440,Guadalupe,Colonia,Guaymas,Sonora,Heroica Guaymas,1234
85440,Las Villas,Colonia,Guaymas,Sonora,Heroica Guaymas,1237
85440,Los Ríos,Colonia,Guaymas,Sonora,Heroica Guaymas,1238
85440,Rodríguez Alcaine,Colonia,Guaymas,Sonora,Heroica Guaymas,1239
85440,Mariana,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2729
85444,Villas del Parque,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,33
85444,Antorchista,Colonia,Guaymas,Sonora,Heroica Guaymas,44
85444,Colinas de Guaymas,Colonia,Guaymas,Sonora,Heroica Guaymas,491
85444,Playa de Cortés,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3004
85444,Colinas de Miramar,Colonia,Guaymas,Sonora,Heroica Guaymas,3005
85447,Popular,Colonia,Guaymas,Sonora,Heroica Guaymas,2106
85447,El Periodista,Colonia,Guaymas,Sonora,Heroica Guaymas,2986
85448,Quintas Guaymas,Colonia,Guaymas,Sonora,Heroica Guaymas,501
85448,Loma Dorada,Colonia,Guaymas,Sonora,Heroica Guaymas,1240
85448,Los Álamos,Colonia,Guaymas,Sonora,Heroica Guaymas,2109
85448,Las Flores,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2976
85448,Las Brisas,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2995
85448,Santa Fe,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3018
85448,Villa Sofía Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3283
85450,Puerta Marina,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,24
85450,Vista Miramar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,36
85450,Brisas de Miramar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,45
85450,Privada Miramar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,46
85450,Privadas de Cortez Segunda Etapa,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,47
85450,Privadas de Cortez Tercera Etapa,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,48
85450,Privadas del Mar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,49
85450,Residencial de Cortés,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,50
85450,Brisas de Miramar II,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,97
85450,Lomas de Cortés,Colonia,Guaymas,Sonora,Heroica Guaymas,1242
85450,Lomas de Miramar,Colonia,Guaymas,Sonora,Heroica Guaymas,1243
85450,Miramar,Colonia,Guaymas,Sonora,Heroica Guaymas,1244
85450,Privada de Cortez Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2997
85450,Privadas de Miramar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2998
85450,Cerrada Playa Vista,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2999
85450,Playa Vista,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3000
85450,Cerrada de las Cabrillas,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3001
85450,Puerto Náutico de Bacochibampo,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3103
85450,Las Perlas,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3311
85450,Real de Cortés,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3318
85454,Punta Arrecifes Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,51
85454,Las Tinajas,Colonia,Guaymas,Sonora,Heroica Guaymas,1245
85455,El Dorado,Colonia,Guaymas,Sonora,Heroica Guaymas,468
85455,Villas de Miramar,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,1246
85456,Villas del Tular,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,472
85456,Los Pinos,Colonia,Guaymas,Sonora,Heroica Guaymas,515
85456,Petrolera,Colonia,Guaymas,Sonora,Heroica Guaymas,1247
85456,Femosa o el Tular,Colonia,Guaymas,Sonora,Heroica Guaymas,1514
85456,Marsella Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2978
85456,Niza Residencial,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3008
85456,18 de Marzo,Colonia,Guaymas,Sonora,Heroica Guaymas,3105
85457,Parque Industrial Roca Fuerte,Zona industrial,Guaymas,Sonora,Heroica Guaymas,3107
85460,El Rastro,Colonia,Guaymas,Sonora,Heroica Guaymas,1248
85460,San Bernardo,Colonia,Guaymas,Sonora,Heroica Guaymas,1249
85463,Vista Azul,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,25
85463,22 de Noviembre,Colonia,Guaymas,Sonora,Heroica Guaymas,586
85463,Costa Azul,Colonia,Guaymas,Sonora,Heroica Guaymas,1251
85465,Villas del Mirador,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,52
85465,Miguel Hidalgo (La Antena),Colonia,Guaymas,Sonora,Heroica Guaymas,523
85465,San Vicente,Colonia,Guaymas,Sonora,Heroica Guaymas,1252
85467,San Gilberto,Colonia,Guaymas,Sonora,Heroica Guaymas,1253
85470,5 de Mayo,Colonia,Guaymas,Sonora,Heroica Guaymas,455
85470,Los Pescadores,Colonia,Guaymas,Sonora,Heroica Guaymas,543
85470,Ramón Gil Samaniego,Colonia,Guaymas,Sonora,Heroica Guaymas,1254
85470,Las Palmas,Colonia,Guaymas,Sonora,Heroica Guaymas,1255
85470,100 Casas,Colonia,Guaymas,Sonora,Heroica Guaymas,1256
85470,23 de Marzo,Colonia,Guaymas,Sonora,Heroica Guaymas,1904
85470,18 de Noviembre,Colonia,Guaymas,Sonora,Heroica Guaymas,2983
85477,Nacionalización del Golfo de California,Colonia,Guaymas,Sonora,Heroica Guaymas,1257
85480,Península,Colonia,Guaymas,Sonora,Heroica Guaymas,1259
85480,Las Playitas,Colonia,Guaymas,Sonora,Heroica Guaymas,1260
85484,Adolfo López Mateos,Colonia,Guaymas,Sonora,Heroica Guaymas,1261
85484,Fuentes Rodriguez,Colonia,Guaymas,Sonora,Heroica Guaymas,2209
85486,El Mirador,Colonia,Guaymas,Sonora,Heroica Guaymas,1263
85488,Zona Naval Militar,Zona militar,Guaymas,Sonora,Heroica Guaymas,3110
85489,Parque Industrial Pesquero Rodolfo Sánchez Taboada,Zona industrial,Guaymas,Sonora,Heroica Guaymas,2856
85490,Bicentenario,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,53
85490,Rancho Blancarte,Colonia,Guaymas,Sonora,Heroica Guaymas,448
85490,Misión del Sol,Colonia,Guaymas,Sonora,Heroica Guaymas,527
85490,Independencia,Colonia,Guaymas,Sonora,Heroica Guaymas,1264
85490,Sahuaripa,Colonia,Guaymas,Sonora,Heroica Guaymas,1265
85490,Manuel R Bobadilla,Colonia,Guaymas,Sonora,Heroica Guaymas,2707
85490,Ampliación Independencia,Colonia,Guaymas,Sonora,Heroica Guaymas,3002
85499,Sahuari,Colonia,Guaymas,Sonora,Heroica Guaymas,54
85499,Loma Bonita,Colonia,Guaymas,Sonora,Heroica Guaymas,503
85499,Secretaría de Marina,Colonia,Guaymas,Sonora,Heroica Guaymas,588
85499,Centinela,Colonia,Guaymas,Sonora,Heroica Guaymas,1266
85499,Tetabiate,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,2860
85499,Héroes del 13 de Julio,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3003
85499,Campestre,Fraccionamiento,Guaymas,Sonora,Heroica Guaymas,3099
85500,Aranjuez,Fraccionamiento,Guaymas,Sonora,,23
85500,El Arroyo,Ranchería,Guaymas,Sonora,,60
85500,La Salvación,Ejido,Guaymas,Sonora,,488
85500,Ortiz,Ejido,Guaymas,Sonora,,1268
85500,Santa Mónica,Ranchería,Guaymas,Sonora,,1279
85500,Campo Nuevo,Ranchería,Guaymas,Sonora,,1281
85500,El Sueño,Ranchería,Guaymas,Sonora,,1282
85500,La Cuadrita,Pueblo,Guaymas,Sonora,,1284
85500,San José de Guaymas,Ranchería,Guaymas,Sonora,,1285
85500,Buenos Aires,Ranchería,Guaymas,Sonora,,1286
85500,El Valiente Kilómetro Veinte (Libramiento),Ranchería,Guaymas,Sonora,,1287
85500,Santa Clara,Ranchería,Guaymas,Sonora,,1289
85500,La Herradura,Fraccionamiento,Guaymas,Sonora,,3329
85500,Lomas de Colosio,Ejido,Guaymas,Sonora,,3339
85503,Los Arrieros,Ranchería,Guaymas,Sonora,,4
85503,San Carlos Plaza,Equipamiento,Guaymas,Sonora,,14
85503,La Manga (Campo Pesquero la Manga),Ranchería,Guaymas,Sonora,,15
85503,La Manga Dos,Ranchería,Guaymas,Sonora,,16
85503,Costa del Mar,Fraccionamiento,Guaymas,Sonora,,22
85503,Puesta del Sol,Fraccionamiento,Guaymas,Sonora,,26
85503,Residencial Villas California,Fraccionamiento,Guaymas,Sonora,,29
85503,Marina Real,Colonia,Guaymas,Sonora,,34
85503,Algodones Residencial,Fraccionamiento,Guaymas,Sonora,,39
85503,Vista Real,Fraccionamiento,Guaymas,Sonora,,40
85503,La Manga Tres,Ranchería,Guaymas,Sonora,,61
85503,Punta del Desierto,Fraccionamiento,Guaymas,Sonora,,82
85503,Belo Horizonte,Fraccionamiento,Guaymas,Sonora,,83
85503,Bahía Esmeralda,Fraccionamiento,Guaymas,Sonora,,84
85503,Bahía el Encanto,Fraccionamiento,Guaymas,Sonora,,85
85503,Playa Blanca,Condominio,Guaymas,Sonora,,88
85503,Rio Azul Nacapule,Colonia,Guaymas,Sonora,,90
85503,Rio Azul San Carlos,Colonia,Guaymas,Sonora,,91
85503,Serene,Fraccionamiento,Guaymas,Sonora,,98
85503,Terrazas San Carlos,Condominio,Guaymas,Sonora,,99
85505,General Felipe Ángeles,Ejido,Guaymas,Sonora,,3
85505,Punta de Agua,Ranchería,Guaymas,Sonora,,5
85505,General Esteban Baca Calderón (El Hecho),Ejido,Guaymas,Sonora,,62
85505,General Mariano Escobedo,Ejido,Guaymas,Sonora,,63
85505,Las Norias,Ranchería,Guaymas,Sonora,,64
85505,La Misa,Pueblo,Guaymas,Sonora,,1272
85505,Palo Verde,Ranchería,Guaymas,Sonora,,1273
85505,Profesor Graciano Sánchez,Ejido,Guaymas,Sonora,,2935
85505,General Lázaro Cárdenas,Ejido,Guaymas,Sonora,,3007
85506,Cosmos,Fraccionamiento,Guaymas,Sonora,,8
85506,Hacienda de Cortez,Fraccionamiento,Guaymas,Sonora,,9
85506,Loma Bonita,Fraccionamiento,Guaymas,Sonora,,10
85506,Residencial Del Mar Vista,Fraccionamiento,Guaymas,Sonora,,11
85506,Villa Mexicana,Fraccionamiento,Guaymas,Sonora,,12
85506,Cantera Residencial,Fraccionamiento,Guaymas,Sonora,,27
85506,De Anza,Fraccionamiento,Guaymas,Sonora,,30
85506,Buenos Aires (Los Nápoles),Ejido,Guaymas,Sonora,,31
85506,Loma del Mar,Colonia,Guaymas,Sonora,,35
85506,Villas Rocamar,Fraccionamiento,Guaymas,Sonora,,38
85506,Condominios Coral,Fraccionamiento,Guaymas,Sonora,,55
85506,Condominios Tetakawi,Fraccionamiento,Guaymas,Sonora,,56
85506,Villas de Solimar,Fraccionamiento,Guaymas,Sonora,,57
85506,Villas Marfil,Fraccionamiento,Guaymas,Sonora,,58
85506,Vistas del Country,Fraccionamiento,Guaymas,Sonora,,59
85506,El Renacimiento,Colonia,Guaymas,Sonora,,65
85506,Bella Esperanza,Ranchería,Guaymas,Sonora,,66
85506,Villa Bemela,Colonia,Guaymas,Sonora,,67
85506,Campestre San Alberto,Colonia,Guaymas,Sonora,,68
85506,Campestre Corceles,Colonia,Guaymas,Sonora,,76
85506,Bahía Delfín,Condominio,Guaymas,Sonora,,86
85506,Pilar,Condominio,Guaymas,Sonora,,87
85506,Privada las Conchas,Fraccionamiento,Guaymas,Sonora,,89
85506,Zeus Residencial,Fraccionamiento,Guaymas,Sonora,,92
85506,Antares Hábitat,Fraccionamiento,Guaymas,Sonora,,93
85506,Evamar,Condominio,Guaymas,Sonora,,94
85506,Las Conchas II,Fraccionamiento,Guaymas,Sonora,,95
85506,Costessa,Condominio,Guaymas,Sonora,,96
85506,San Carlos (San Carlos Nuevo Guaymas),Colonia,Guaymas,Sonora,,1274
85506,Country Club,Colonia,Guaymas,Sonora,,1905
85506,Villa Hermosa,Colonia,Guaymas,Sonora,,1906
85506,Bahía,Colonia,Guaymas,Sonora,,1908
85506,Caracol Península,Colonia,Guaymas,Sonora,,1909
85506,Caracol Turístico,Colonia,Guaymas,Sonora,,1910
85506,Ranchito Campestre,Colonia,Guaymas,Sonora,,1911
85506,Los Arcos,Colonia,Guaymas,Sonora,,1912
85506,El Crestón,Fraccionamiento,Guaymas,Sonora,,2207
